"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
25,11,"BNSF","CH1125107",NA,NA,"","",25,11,"BNSF","CH1125107",NA,"",25,11,14,3,25,"PM",1,0,0,0,0,NA,"CENTRALIA","119.5",17,62,2,1,10,"E","CATM",4,"18,944","1","Y","2018","1","0",2,"BNSF","009101",1,"","",NA,0,"",2,0,0,0,2,2,0,0,0,0,133,0,0,0,0,1,0,0,0,0,"71,000","15,000","H704","",0,0,0,0,"H704",2,"1",10,"86,000",NA,"17C027",0,0,0,1,0,1,0,10,5,10,5,3,4,NA,"1",NA,"",NA,"306",NA,2025,0,0,0,0,0,0,"CLINTON",27,NA,NA,NA,"N","7060",2,"C-ATMCLS2-43A WAS IN THE PROCESS OF PULLING INTO YARD TRACK AND DERAILED 2 LOCOMOTIVES AND 1 RAILCAR","DUE TO A PREVIOUS RUN THROUGH SWITCH. AFTER INVESTIGATION IT WAS DETERMINED THAT THE CREW ON E-CLSA","TM2-40A PULLED THROUGH THE SWITCH. DERAILMENT CAUSED THE BNSF 9101 TO RELEASE 1600 GALLONS OF DIESEL","FUEL.","","","","","","","","","","","",0,38.55399,-89.147552,2,5,"K","","","BEARDSTOWN"
25,11,"UP","1125GC016",NA,NA,"","",25,11,"UP","1125GC016",NA,"",25,11,16,10,14,"PM",12,1,1,0,0,NA,"BEAUMONT","281.28",48,69,4,1,2,"E","YBM2",3,"4,704","7","Y","YARD 012","1","",2,"ACFX","095597",15,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,"30,096","0","H317","",0,0,0,0,"H317",2,"1",2,"38,516",NA,"48C245",0,0,0,2,0,0,0,7,14,NA,NA,3,5,NA,"CL",NA,"",NA,"538",NA,2025,0,0,0,0,0,0,"JEFFERSON",245,NA,NA,NA,"N","3885",2,"YBM21R-16 WAS PROCESSING CARS OVER THE HUMP WHEN CAR PROX17062 STALLED AFTER GOING OVER THE HILL. HU","MP COMPUTER SHOWED CAR CLEARED AND LINED THE SWITCH FOR NEXT CAR TO BE PROCESSED, WHEN IN FACT THE P","REVIOUS CAR DID NOT CLEAR THE SWITCH. FOREMAN OF THE JOB NOTICED STALLED CAR AND CALLED SWITCHMAN TO","STOP MOVEMENT. SWITCHMAN HAD ALREADY PULLED THE PIN, RELEASING CAR ACFX95597. THE CAR SIDESWIPED TH","E STALLED CAR AND CONTINUED TO ROLL DOWN THE HILL FOR ITS DESIGNATED TRACK. AFTER INVESTIGATING, THE","STALLED CAR HAD THE HANDBRAKE APPLIED.","","","","","","","","","",3,30.07322,-94.145687,2,5,"L","","","LAFAYETTE SUB"
25,11,"BNSF","CH1125113",NA,NA,"","",25,11,"BNSF","CH1125113",NA,"",25,11,23,2,46,"AM",13,0,0,0,0,NA,"ELWOOD","1.5",17,40,4,1,0,"R","JLOC",3,"0","8","N","4804","1","0",2,"BNSF","008781",1,"","",NA,0,"",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"154","0","H306","",0,0,0,0,"H306",2,"1",10,"153,188",NA,"17C197",0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,NA,"1",NA,"",NA,"168",NA,2025,0,0,0,0,0,0,"WILL",197,NA,NA,NA,"N","292",NA,"Y-LPC3021-22A WAS SHOVING IN YARD TRACK DOWN WRONG TRACK MAKING IMPACT WITH AN STANDING LOCOMOTIVE C","ONSIST CAUSING DAMAGE TO LOCOMOTIVE AND RAILCAR. NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,41.403265,-88.154191,2,5,"K","","","CHILLICOTHE"
25,11,"CSX","000228353",25,11,"XCEY","INDUSTRY",25,11,"CSX","000228353",NA,"",25,11,28,7,30,"AM",1,0,0,0,0,NA,"GREENWOOD","0418.9",45,42,2,1,10,"E","",2,"0","6","N","INDUSTRY TRACK","1","0000.0",4,"TILX","570484",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,8,0,0,"536,860","15,156","M504","",0,0,0,0,"M504",4,"1",10,"552,016",NA,"45C047",0,0,0,0,0,0,0,NA,NA,NA,NA,1,3,NA,"1",NA,"",NA,"493",NA,2025,0,0,0,0,0,0,"GREENWOOD",47,NA,NA,NA,"N","2856",0,"COLUMBO (ENVIVA) INDUSTRIES PERSONNEL WERE SETTING 4 LOADS OVER FROM THE INBOUND TRACK TO THE OUTBOU","ND TRACK USING THEIR CAR MOVER.  WHEN THEY COUPLED UP TO THE OUTBOUND TRACK CONSISTING OF 23 LOADS A","ND 15 EMPTIES AND MADE THE AIR BETWEEN THE COUPLING, THE WHOLE CUT OF CARS BEGAN ROLLING SOUTH THRU","THE SPLIT POINT DERAIL LOCATED AT THE SOUTH END OF THEIR TRACKS RESULTING IN THE SOUTH 8 CARS DERAIL","ING.  THE SOUTH SEVEN (7) CARS COMPLETELY DERAILED, WITH FIVE (5) CARS FOULING THE MAIN LINE.","","","","","","","","","","",0,34.224253,-82.074003,2,5,"K","","","MONROE"
25,11,"TASD","D20251107A",NA,NA,"","",25,11,"TASD","D20251107A",NA,"",25,11,7,4,10,"AM",1,0,0,0,0,NA,"MOBILE","",1,61,4,2,7,"E","JOB",1,"0","7","Y","D50","1","4",2,"TBOX","641376",3,"N","",NA,0,"",1,0,0,0,0,1,0,0,0,0,7,0,5,0,0,0,0,2,0,0,"0","19,065","H312","",0,0,0,0,"H312",2,"1",7,"19,065",NA,"01C097",0,0,0,1,0,1,1,5,10,5,10,1,3,NA,"3",NA,"",NA,"440",NA,2025,0,0,0,0,0,0,"MOBILE",97,NA,NA,NA,"N","900",1,"JOB 16 WAS SHOVING OUT OF TRACK N-9, RESULTING IN A DERAILMENT AT THE SWITCH ON THE EAST LADDER. THE","CARS HAD A PASS COUPLING AND BECAME HUNG UP. THE CREW STRETCH THE CARS CONFIRMING THEY WERE TOGETHE","R , BUT THE COUPLERS REMAINED STUCK AND THE CARS SEPARATED DURING THE SHOVE MOVE, TRAVELING THROUGH","THE CROSSOVER TO THE D-50 TRACK. SEVEN AUTO RACKS AND FOUR BOXCARS CLEARED; HOWEVER, THE FIFTH RAILC","AR DERAILED, CAUSING HEAVY TRACK DAMAGE.","","","","","","","","","","",0,30.719437,-88.047203,2,5,"K","","","SYSTEM"
25,11,"UP","1125HL002",NA,NA,"","",25,11,"UP","1125HL002",NA,"",25,11,3,12,44,"AM",1,14,0,0,0,NA,"HUTCHINSON","240.9",20,46,4,1,42,"R","ZG2L",4,"9,044","1","Y","SINGLE MAIN TRACK","5","58.3",1,"SFLC","300084",13,"Y","",NA,0,"",4,0,2,0,0,0,0,0,0,0,141,0,0,0,0,26,0,0,0,0,"1,602,572","578,348","H503","",0,0,0,0,"H503",1,"5",42,"2,180,920",NA,"20C155",0,0,0,1,0,1,0,6,19,6,19,1,6,NA,"CL",NA,"",NA,"412",NA,2025,0,0,0,0,0,0,"RENO",155,0,0,NA,"N","11118",2,"WHILE APPROACHING A 30 MPH PERMANENT SPEED RESTRICTION, AND CRESTING GRADE, THE CREW ON THE ZG2LC-02","WERE FORCED BY THE EMS SYSTEM TO TAKE CONTROL OF THEIR TRAIN. THE ENGINEER MOVED THE HEAD END CONSI","ST INTO HEAVY DYNAMIC BRAKING BEFORE REDUCING TRACTIVE EFFORT ON THE MID-TRAIN CONSIST AS IT CRESTED","GRADE CAUSING A BUFFING FORCE (RUN IN). THE BUFFING FORCE ROLLED THE RAIL SUBSEQUENTLY DERAILING 26","AUTO RACKS.","","","","","","","","","","",0,38.086608,-97.879883,1,1,"J","","","HERINGTON SUB"
25,11,"CUOH","CUO329525D",NA,NA,"","",25,11,"CUOH","CUO329525D",NA,"",25,11,21,10,0,"PM",1,0,0,0,0,NA,"NEWARK","157.6",39,45,4,3,5,"R","NKL2",3,"2,130","7","Y","SINGLE MAIN TRACK","1","9.125",1,"EPIX","091404",8,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,"30,000","4,920","H702","",0,0,0,0,"H702",1,"1",5,"34,920",NA,"39C089",0,0,0,1,0,1,0,5,45,5,45,1,2,NA,"3",NA,"",NA,"528",NA,2025,0,0,0,0,0,0,"LICKING",89,NA,NA,NA,"N","1340",1,"TRAIN CREW WAS SWITCHING BETWEEN THE HILL YARD AND C & N MAIN IN NEWARK YARD LIMITS WHEN THE CONDUCT","OR INADVERTENTLY LINED THE C & N MAIN / PAN SWITCH INSTEAD OF THE C & N MAIN/HILL YARD SWITCH CAUSIN","G THE C & N MAIN/PAN SWITCH TO BE RUN THROUGH WHEN THE TRAIN SHOVED WEST. ON THE NEXT EASTBOUND PULL",", THE 7TH CAR OF 14 WENT TOWARDS THE PAN MAIN WHILE THE REST WERE ON THE YARD LEAD CAUSING AN ARTICU","LATED FLAT CAR TO DERAIL AND CAUSE 2 CONTAINERS TO FALL OFF DUE TO THE CAR LEANING, LEAKING ITS CONT","ENTS. NO WATERWAYS EFFECTED.","","","","","","","","","",0,40.056347,-82.397015,2,3,"","","","C & N"
25,11,"CSX","000228071",NA,NA,"","",25,11,"CSX","000228071",NA,"",25,11,7,11,35,"AM",12,0,0,0,0,NA,"CINCINNATI","4",39,50,2,3,15,"E","",1,"0","5","N","16 CROSSOVER","1","0000.0",2,"CSXT","994370",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2,400","0","H316","",0,0,0,0,"H316",2,"1",15,"116,365",NA,"39C061",0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,NA,"1",NA,"",NA,"189",NA,2025,0,0,0,0,0,0,"HAMILTON",61,0,0,NA,"N","60",0,"EMPLOYEE MANUALLY OVERRODE THE HUMP SYSTEM ALLOWING CSXT994370 TO BE HUMPED, WHICH ROLLED OUT THE NO","RTHEND OF THE BOWL STRIKING AND DERAILING UTLX674004 ON THE Y19107. CONFIRMED OVER SPEED.","","","","","","","","","","","","","",0,39.136408,-84.542399,2,5,"","","","CINCINNATI TERMINAL"
25,11,"UP","1125GC016",NA,NA,"","",25,11,"UP","1125GC016",NA,"",25,11,16,10,14,"PM",12,1,1,0,0,NA,"BEAUMONT","281.28",48,69,4,1,0,"E","",NA,"94","5","N","YARD 012","1","",2,"PROX","017062",1,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"8,420","0","H317","",0,0,0,0,"H317",2,"1",2,"38,516",NA,"48C245",0,0,0,0,0,0,0,NA,NA,NA,NA,1,5,NA,"CL",NA,"",NA,"538",NA,2025,0,0,0,0,0,0,"JEFFERSON",245,NA,NA,NA,"N","59",0,"YBM21R-16 WAS PROCESSING CARS OVER THE HUMP WHEN CAR PROX17062 STALLED AFTER GOING OVER THE HILL. HU","MP COMPUTER SHOWED CAR CLEARED AND LINED THE SWITCH FOR NEXT CAR TO BE PROCESSED, WHEN IN FACT THE P","REVIOUS CAR DID NOT CLEAR THE SWITCH. FOREMAN OF THE JOB NOTICED STALLED CAR AND CALLED SWITCHMAN TO","STOP MOVEMENT. SWITCHMAN HAD ALREADY PULLED THE PIN, RELEASING CAR ACFX95597. THE CAR SIDESWIPED TH","E STALLED CAR AND CONTINUED TO ROLL DOWN THE HILL FOR ITS DESIGNATED TRACK. AFTER INVESTIGATING, THE","STALLED CAR HAD THE HANDBRAKE APPLIED.","","","","","","","","","",0,30.07322,-94.145687,2,5,"L","","","LAFAYETTE SUB"
25,11,"UP","1125HO002",NA,NA,"","",25,11,"UP","1125HO002",NA,"743204N",25,11,7,12,55,"PM",7,0,0,0,0,NA,"BRYAN","77.11",48,79,2,2,17,"E","OMNE",2,"2,550","1","Y","MAIN LINE 1","4","7.6",1,"UP","006483",1,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,"614","14,300","M304","",0,0,0,0,"M304",1,"4",17,"14,914",NA,"48C041",0,0,0,1,0,1,0,3,25,3,25,1,5,NA,"CL",NA,"",NA,"244",NA,2025,0,0,0,0,0,0,"BRAZOS",41,NA,NA,NA,"N","5878",2,"OMNE1-07 TRAVELING SOUTHBOUND ON THE NAVASOTA SUB MAIN AT BRYAN AT ESTIMATED 17 MPH STRUCK A TRUCK T","RAILER CARRYING MINI EXCAVATOR IN MIDDLE OF TRAILER. THE TRUCK TRAILER WAS STOPPED AT STOP SIGN WITH","TRAILER ON TOP OF THE CROSSING WHEN STRUCK.","","","","","","","","","","","","",0,30.657153,-96.374909,1,1,"Q","","","NAVASOTA SUB"
25,11,"CSX","000228149",NA,NA,"","",25,11,"CSX","000228149",NA,"518493A",25,11,13,8,9,"AM",7,0,0,0,0,NA,"NEW LONDON","0047.3",39,40,2,1,41,"R","M566",3,"9,064","1","Y","#2 MAIN TRACK","4","0099.1",1,"CSXT","007017",1,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,"796","96,933","M304","",0,0,0,0,"M304",1,"4",41,"97,729",NA,"39C077",0,0,0,1,0,1,0,3,54,3,54,1,2,NA,"1",NA,"",NA,"154",NA,2025,0,0,0,0,0,0,"HURON",77,NA,NA,NA,"N","4051",2,"M56612 STRUCK AN UNOCCUPIED 2020 BLACK GMC ACADIA SUV THAT WENT AROUND ROAD CLOSED SIGN BARRICADES A","ND GOT STUCK ON THE CROSSING. AGE OF MOTORIST UNKNOWN.","","","","","","","","","","","","","",0,41.088003,-82.394808,1,1,"","","","GREENWICH"
25,11,"NS","161608",NA,NA,"","",25,11,"NS","161608",NA,"",25,11,3,4,55,"AM",4,0,0,0,0,NA,"BELLEVUE","246",39,39,1,2,5,"E","DE45",4,"0","7","Y","B LEAD","2","",2,"NS","006145",1,"N","",NA,0,"",1,0,0,0,0,1,0,0,0,0,22,0,4,0,0,2,0,0,0,0,"40,267","0","H212","H211",0,0,0,0,"H212",2,"2",5,"251,445",NA,"39C077",0,0,0,1,0,0,0,5,40,NA,NA,3,2,NA,"1",NA,"",NA,"149",NA,2025,0,0,0,0,0,0,"HURON",77,0,0,NA,"N","1467",0,"DE49 PULLED OUT OF D LEAD WITHOUT A ZONE AND STRUCK THE SIDE OF DE45 WHICH HAD A ZONE FROM B LEAD TO","ONE PULLBACK. DERAILING 1 LOCOMOTIVE AND 5 CARS.","","","","","","","","","","","","","",1,41.288344,-82.803529,2,5,"K","","","BELLEVUE TERMINAL"
25,11,"CSX","000228143",25,11,"ATK","189880",25,11,"CSX","000228143",NA,"628096F",25,11,12,2,25,"PM",7,0,0,0,0,NA,"WEST PALM BEACH","0960.5",12,73,2,1,0,"E","",2,"0","","","SINGLE MAIN TRACK","4","0008.8",1,"","",0,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","947","M308","",0,0,1,1,"M308",1,"4",75,"15,947",NA,"12C099",0,0,0,0,0,0,0,NA,NA,NA,NA,1,3,NA,"1",NA,"",NA,"210",NA,2025,0,0,0,0,0,0,"PALM BEACH",99,NA,NA,NA,"N","",NA,"AMTRAK TRAIN P09218 STRUCK A DUMP TRUCK AT CROSSING RESULTING IN MOTORIST FATALITY. PROTECTION ALSO","AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS). AMTRAK DAMAGES =","$15,000.00","","","","","","","","","","","","",NA,26.810292,-80.153923,1,1,"J","","","AUBURNDALE"
25,11,"CNRW","1733020",NA,NA,"","",25,11,"CNRW","1733020",NA,"",25,11,29,6,35,"PM",12,13,1,0,0,NA,"HARVEY","21",17,29,4,6,5,"E","Q198",1,"1,564","7","Y","EM09","1","",2,"DTTX","060669",12,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,13,0,2,0,0,1,0,0,0,0,"7,501","834","H706","",0,0,0,0,"H706",2,"1",5,"38,413",NA,"17C031",0,0,0,1,0,1,0,11,20,11,20,3,4,NA,"1",NA,"",NA,"482",NA,2025,0,0,0,0,0,0,"COOK",31,0,0,NA,"N","960",1,"THE CREW OF Q19851-24 WAS SHOVING A CUT OF CARS THROUGH EM09 TO SPOT EM03. CONDUCTOR FAILED TO LINE","THE EM09/EM10 SWITCH RESULTING IN THE SWITCH BEING RAN THROUGH. CONDUCTOR DIDN’T KNOW HE RAN THE SWI","TCH AND AFTER THEY DROPPED A CUT OF CARS OFF IN EM03 THEY STARTED TO PULL FORWARD CAUSING A CAR (DTT","X760669) TO PICK THE RUN THROUGH SWITCH DERAILING THE CAR. ONCE THE CAR DERAILED IT TRAVELED APPROXI","MATELY 600FT AND SIDESWIPED THE SOUTH CAR IN EM10 (DTTX781088) AND CAME TO A STOP.","","","","","","","","","","",0,41.593223,-87.650133,2,5,"","","","CHICAGO"
25,11,"NS","161608",NA,NA,"","",25,11,"NS","161608",NA,"",25,11,3,4,55,"AM",4,2,2,0,0,NA,"BELLEVUE","246",39,39,1,2,5,"E","DE49",4,"0","7","Y","D LEAD","2","",2,"UTLX","910632",11,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,6,0,5,0,0,3,0,0,0,0,"76,178","135,000","H212","H211",0,0,0,0,"H212",2,"2",5,"251,445",NA,"39C077",0,0,0,1,0,0,0,4,54,NA,NA,1,2,NA,"1",NA,"",NA,"149",NA,2025,0,0,0,0,0,0,"HURON",77,0,0,NA,"N","686",0,"DE49 PULLED OUT OF D LEAD WITHOUT A ZONE AND STRUCK THE SIDE OF DE45 WHICH HAD A ZONE FROM B LEAD TO","ONE PULLBACK. DERAILING 1 LOCOMOTIVE AND 5 CARS.","","","","","","","","","","","","","",1,41.288344,-82.803529,2,5,"K","","","BELLEVUE TERMINAL"
25,11,"CNRW","1733063",25,11,"","190233",25,11,"CNRW","1733063",NA,"",25,11,30,1,38,"PM",1,0,0,0,0,NA,"JUSTICE","17.5",17,27,2,1,0,"","",NA,"0","2","","SINGLE MAIN TRACK","3","2.70",1,"","",0,"","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","6,285","H706","",0,0,0,0,"H706",1,"3",0,"6,285",NA,"17C031",0,0,0,0,0,0,0,NA,NA,NA,NA,1,4,NA,"1",NA,"",NA,"150",NA,2025,0,0,0,0,0,0,"COOK",31,0,0,NA,"N","",NA,"AMTRAK OPS HAD CALLED THE CN CENTRAL CHIEF AND REPORTED THEY DERAILED AT JUSTICE GOING FROM MAIN FRO","M 1 TO MAIN 2. RTC EMPLOYEE WAS TESTED FOR CAUSE.-","","","","","","","","","","","","","",NA,41.727756,-87.884179,1,1,"Q","","","JOLIET"
25,11,"UP","1125RM012",NA,NA,"","",25,11,"UP","1125RM012",NA,"",25,11,21,2,55,"AM",9,0,0,0,0,NA,"OGDEN","992.0",49,40,4,1,5,"E","YOG3",4,"4,897","7","Y","YARD 041","1","",2,"TTZX","856931",21,"N","TTZX",856931,21,"N",3,0,0,0,0,0,0,0,0,0,28,0,50,0,0,0,0,5,0,0,"343,766","39,240","E33C","",0,0,0,0,"E33C",2,"1",5,"383,006",NA,"49C057",0,0,0,1,0,1,1,2,56,2,56,1,7,NA,"CL",NA,"",NA,"313",NA,2025,0,0,0,0,0,0,"WEBER",57,0,0,NA,"N","5183",3,"YOG33-20, WAS BUILDING THEIR TRAIN AND THE TTZX856931 LOST A DRAWBAR ON THE LEAD THAT CREATED A COLL","ISION IN THE TOP OF THE ICEHOUSE, RESULTING IN A 5-CAR DERAILMENT. YARD JOB WAS ON A 1% GRADE WITH N","O AIR ON THE CARS SO WHEN THE DRAWBAR OCCURRED, THE HEAD END KEPT PULLING DOWN HILL AND THE REAR STA","RTED CHASING.","","","","","","","","","","","",0,41.215808,-111.983153,2,5,"K","","","EVANSTON SUB"
25,11,"BNSF","CH1125113",NA,NA,"","",25,11,"BNSF","CH1125113",NA,"",25,11,23,2,46,"AM",13,0,0,0,0,NA,"ELWOOD","1.5",17,40,4,1,10,"R","YLPC",4,"87","7","Y","4804","1","0",2,"TTAX","555110",2,"N","",NA,0,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"153,034","0","H306","",0,0,0,0,"H306",2,"1",10,"153,188",NA,"17C197",0,0,0,1,0,2,0,4,1,4,1,1,4,NA,"1",NA,"",NA,"168",NA,2025,0,0,0,0,0,0,"WILL",197,NA,NA,NA,"N","290",3,"Y-LPC3021-22A WAS SHOVING IN YARD TRACK DOWN WRONG TRACK MAKING IMPACT WITH AN STANDING LOCOMOTIVE C","ONSIST CAUSING DAMAGE TO LOCOMOTIVE AND RAILCAR. NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,41.403265,-88.154191,2,5,"K","","","CHILLICOTHE"
25,11,"UP","1125GP002",NA,NA,"","",25,11,"UP","1125GP002",NA,"",25,11,4,11,44,"AM",9,3,3,0,0,NA,"NORTH PLATTE","288",31,56,2,1,5,"E","YNP0",3,"248","7","Y","YARD 133","1","",2,"ROIX","057643",2,"N","ROIX",57643,2,"N",1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,"52,680","9,805","E86C","",0,0,0,0,"E86C",2,"1",5,"62,485",NA,"31C111",0,0,0,2,0,0,0,5,14,NA,NA,1,6,NA,"CL",NA,"",NA,"193",NA,2025,0,0,0,0,0,0,"LINCOLN",111,NA,NA,NA,"N","586",2,"THE YNP04R-04 HAD A MULTI CAR DERARILMENT EAST BOWL 33 AFTER TRACK WAS COUPLED. CAR DERAILED OVER AN","OBSTRUCTION IN THE RAIL. OBSTRUCTION WAS A ""DUMP DOOR"" FROM UNKNOWN CAR PRIOR TO DERAILMENT.","","","","","","","","","","","","","",3,41.14687,-100.833898,2,5,"K","","","NORTH PLATTE TERMINA"
25,11,"RCPE","RCP318225L",NA,NA,"","",25,11,"SPRQ","INDUSTRY",NA,"",25,11,3,3,0,"PM",9,0,0,0,0,NA,"TRACY","231.5",27,57,2,2,23,"R","MAUM",3,"4,708","1","Y","SINGLE MAIN TRACK","3","",1,"GECX","003932",1,"N","",NA,0,"",3,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,"1,500","0","H404","",0,0,0,0,"H404",1,"3",23,"1,500",NA,"27C083",0,0,0,1,0,1,0,3,6,3,6,1,4,NA,"Cl",NA,"",NA,"258",NA,2025,0,0,0,0,0,0,"LYON",83,NA,NA,NA,"N","2189",2,"MAUMN 03 WAS TRAVELING EAST WHEN IT RAN OUTSIDE ITS TRACK WARRANT LIMITS ONTO CPKC PROPERTY AND STRU","CK A SPERRY TRUCK THAT WAS TESTING ON THE CPKC MAINLINE.  TWO MEMBERS OF THE SPERRY CREW WERE TRANSP","ORTED TO THE HOSPITAL FOR MEDICAL CARE.  
CPKC TRACK=$105","","","","","","","","","","","","",0,44.216483,-95.714542,2,2,"","","","SYSTEM"
25,11,"CPKC","1002498636",NA,NA,"RCPE","",25,11,"CPKC","1002498636",NA,"",25,11,3,3,0,"PM",9,0,0,0,0,NA,"GARVIN","227",27,50,2,1,0,"R","MOW1",3,"0","A","Y","SINGLE MAIN TRACK","3","2.94",1,"","",0,"","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","105","H204","",0,0,0,0,"H204",1,"3",0,"105",NA,"27C083",0,0,0,0,0,0,0,NA,NA,NA,NA,1,4,NA,"1",NA,"",NA,"384",NA,2025,0,0,0,0,0,0,"LYON",83,NA,NA,NA,"N","",NA,"RCP&E TRAIN 956-03 OPERATING EASTWARD TOWARDS TRACY, MN, AT APPROXIMATELY 1506, EXCEEDED THE LIMITS","OF THEIR AUTHORITY AND CONSEQUENTLY MADE CONT WITH SPERRY RAIL SERVICES HI-RAIL INSPECTION TRUCK SRS","843 AT MP 231.5 TRACEY SUB. SRS843 WAS STATIONARY AND PROTECTED BY CPKC TRACK WARRANT #5011. RCPE RE","PORTS$   IN EQUIPMENT DAMAGES. SPERRY HI-RAIL REPORTS $400,000 IN EQUIPMENT DAMAGES.","","","","","","","","","","","",0,44.216461,-95.714358,2,2,"P","","","TRACY"
25,11,"ATK","189880",NA,NA,"","",25,11,"CSX","000228143",NA,"628096F",25,11,12,2,25,"PM",7,0,0,0,0,NA,"WEST PALM BEACH","0960.5",12,73,2,1,75,"E","40",1,"0","2","Y","SINGLE MAIN TRACK","4","0",1,"AMTK","000044",1,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"15,000","0","M308","",1,1,1,1,"M308",1,"4",75,"15,947",NA,"12C099",0,0,1,1,0,1,0,4,20,4,20,2,3,NA,"6",NA,"",NA,"171",NA,2025,0,0,0,0,1,0,"PALM BEACH",99,NA,NA,NA,"Y","991",1,"Grade Crossing: Train 40(12) with E/44, E/142 and 10 cars struck a dump truck at MP 960.1 on the CSX","Auburndale subdivision (DOT# 628096F). The driver was fatally injured.","","","","","","","","","","","","","",0,26.810292,-80.153923,1,1,"J","","","AUBURNDALE"
